ARID3A,FOXP1,FOXP4,BPTF,ZNF35,IRF5,FUBP1,PAX4,FOXL1,FOXA2,SP1,ONECUT2,FOXM1,SP3,PITX2,FOXF1,FOXJ2,MAZ,ZNF263,ZNF281,FOXG1,FOXD3,FOXA3,CPEB1,MEF2C,ZNF148,NR2E3,NKX6-1,HMG20B,HOXC6,AC005152.2,ABCA6,ABI3BP,AASS,AATF,ABCA5,ABCB9,ABI2,AC005307.3,AC007092.1,AAK1,ABCA10,ABCA4,ABCA8,ABL2,AC005062.2,AC005154.6,AC017099.3,AC074391.1,A2ML1,ABCB4,ABLIM1,AC016768.1,AC016995.3,AACS,AARSD1,ABAT,ABCA1,ABCB1,ABCC8,ABCD3,ABCF1,ABR,AC012593.1,AC016586.1,AC025627.7,A2M,A2MP1,ABCB10,ABCC10,ABCG1,ABHD3,AC009237.8,AC018865.8,AC073043.1,AC073218.2,AC074289.1,AC084018.1,AAAS,ABCC5,ABCC6,ABHD5,ABLIM3,AC004381.6,AC004862.6,AC006115.3,AC006116.20,AC016700.3,AC018816.3,AC069277.2,AC073254.1,ABCB11,ABCB5,ABCC11,ABCC13,ABHD12B,AC002456.2,AC002511.1,AC003075.4,AC003991.3
-0.5502020937150119,-0.09008674427630237,-0.7470600340749687,-1.171143698068738,0.7977200214393756,2.209269450473837,-1.0329913911811481,0.2790434054073361,0.13594018458366108,0.10136329759590185,0.7111785333902274,0.24682937380246872,1.965391482721739,-0.41364891008796645,-0.8201904705527551,-1.0044075635792225,0.6201506198011313,0.37284608245506073,0.5577261623408475,0.7078108670107729,1.0967324707144241,0.7846233366225122,-2.293873437989448,-0.2501694942589107,0.10263799228811865,-0.32176978890809993,1.5842445438966934,0.4863356577629232,-0.6037280346291425,-0.6956540682494771,1.2690043116275997,0.49825792827436177,0.1251819462137874,2.685855144336575,-0.08364979997250255,-0.7773779770821058,0.453236632256614,-1.180034063410702,-1.2360607344237686,1.5571986790252335,-0.5651339891332806,1.7680975308522493,2.327933267396955,-0.12017083827351732,2.460470519017463,0.6025566888154958,-0.8696859711486425,0.5558341327290389,-0.5740528757622493,0.8494377522026217,1.5351148744614354,-0.8433490868032691,5.267187794592818,-2.075912799498712,2.3869880174324,1.4284237315338117,3.9112139822834564,-1.8362737181126845,2.1371244987233906,0.8282584514228307,-0.5611741398116848,-0.2089971319961652,0.3447381169591408,-1.0480906554775618,-0.16592008946115908,4.380065467362991,2.9676272203980325,-2.126793565915832,-1.618191929765105,1.7927075259118752,0.9608928370869897,-5.057433790946802,0.36874007585651275,0.037630923540228615,0.4667838280599317,-0.06864016201913997,0.6589342877361619,-1.7549103221420432,0.14352247979746505,0.4235529022962234,1.834486463481483,2.1652174876887846,1.5327369690310593,-4.2096064216689655,-1.0208643354333249,-1.248114046187244,-2.324325407302857,0.8911266126932068,-1.8770695584524888,0.44831555051419636,2.4807951110846673,0.19248535597741412,1.5135698486588822,-0.022581459755817976,-1.4075365006582068,2.3032345556237837,0.5500323131445429,0.4355007103513686,-0.26551307643912414,-2.022868564695585
-0.46339091992526477,-0.6711670853941089,0.9239040361131747,-1.8295969124520828,0.2135341625582361,0.803842577464229,-0.3396363782998278,-1.171516726620143,-0.07674482822074744,-0.30102965075273425,-1.2002592690323632,-1.3559502534563848,-1.2300553971430959,0.41023653848583574,0.8065983290031842,0.06646885007255121,1.4383259658946796,0.064336679202528,0.8029826325245594,2.666408039229726,-0.3393877910200859,0.7411159711464033,0.0335331722785846,1.1004352238467898,-1.0235751047989343,1.5534107238401562,-0.7189211097240481,-1.0630432411604833,-0.7895592605667724,0.44524343879614936,-0.30607929261988576,-1.6590778718885661,-0.12960045860243918,0.8114818109173076,0.2333685113956825,-4.394961983279147,0.028580406855169438,-0.7347911004736005,-3.454110781081302,1.5141066631370972,1.3684792191812838,-2.6426812107240645,2.3691027978650956,-2.5223993826619933,0.7070123637528594,-1.0954444383788213,-4.188023938840797,-1.0577067219655691,0.1296496699460885,-4.786743895245967,1.6694247622300726,-2.4982487454870324,-2.337032916942164,-6.448415075585547,3.932750381236724,3.844320179018655,-0.8677895345487552,3.8142870693659887,-5.952653749105247,1.7981445835409793,3.782240986819739,-3.2161665406197737,2.9950016571474665,-3.8252210428092046,4.406596258329849,-2.888017920729703,-3.3319814545564617,-5.237879083483714,-4.507118674072677,0.08433482331302822,2.8499268280359353,-8.218061229174506,-1.0397870351285001,-2.4362559952829015,-6.1875632761005175,-7.033452071171932,1.6202292182445042,0.8210994304738998,1.7141980996996684,-5.410870425841304,-2.137162535397473,-1.4781069256040296,-3.2974903179190864,-5.378205586724886,-2.072850192440283,-5.360994056788096,-4.447744052522942,-4.072653530341867,0.4383368764521039,2.012071568770495,-5.775552358020696,-5.7150787163649115,-4.488870494740621,-1.1189300414718113,-4.019744864253392,-5.45505104372989,3.479056535767869,-2.727788461853418,5.459553829840077,-7.37613202097058
0.5995224808739982,-1.311730542305955,-1.8657789680910954,0.28434091177286613,0.5424174821189864,0.3379625354146458,1.1780284496698539,0.6643779208045095,-1.6958561481316405,1.6916041651503082,-0.8755286434081325,-1.0965227332846132,-0.8701283983013621,1.4155698651227966,-0.5219391387348459,-1.1447426842165096,0.4315654899317164,0.4001953882598631,-0.30677511823818326,0.0020546621106488916,-0.6737773862147449,0.5201747597596492,-0.09615554457409536,1.0436416632532108,0.24399988736275052,-0.39873845524736684,-0.3000784731419409,0.7097728229927017,-1.0789056693111534,0.43878517286681495,-2.8069655610099216,0.7687091037734266,-1.934053722199908,-0.269872993242839,-1.6040541808842514,0.529668719920802,-0.08212104071052317,-2.8376951004096957,0.42148965470780764,-2.5360389166323207,3.289904892234342,0.937359581285947,-2.053318205007195,-0.06983117443893619,0.34797739421705026,-3.417864937256386,-0.7179201908960664,-2.6423545472127103,-1.2844382989708856,-0.3606764201792571,-1.463631080886603,-2.90219764498891,-2.5270547184073573,-1.6647991726068765,-3.017242589050987,-0.9351139756364166,-3.176695906253921,-0.9123789116426128,-2.6034421127521172,-1.9275833582755868,-1.0487834162545684,-2.786023799203327,-1.8695869940362029,0.9451739181061927,-0.8701221360531647,-2.55800188344232,-2.9508580974678726,0.30553103051399394,-3.4440141613890463,-2.3916552910455913,-1.194696050098627,-4.069027881056714,0.09672743960135823,-0.683668825742982,-1.2520634815238374,-2.5928476303622467,-0.8282941733778397,-2.6301131009898073,-1.0689007633725227,1.6433435203928952,-2.375843752888107,-2.2866807926857557,-3.30058129304289,-0.23028998888828228,-0.15171580424660402,2.1361824788271897,-1.4842087415239265,-0.07912493112750499,1.0158863950599626,-0.08879535505585548,-3.916829570039831,-1.7958282306048896,-3.1298715849203926,-2.215730068910073,-1.4541815029231306,-5.454619587981686,-1.6868917577311233,-0.061176172110453675,2.4186068399873153,-1.6763500093830068
0.5446106333809526,0.5330973315996286,1.5731084719360684,2.5591795227898944,0.7205721459134465,0.3587775513035306,-0.8414146989861948,-0.06453154249502424,-1.5473154655656791,-1.5713451205340956,-2.916426572543781,2.382965174202293,-1.1547872714372511,0.10614061574822106,1.4115377865784136,-1.8630541905874358,-0.4816616183005076,0.8999033901341759,-1.3720248332870626,-0.05726613935116398,0.7517543123660575,-2.069936185160598,1.5072373231485008,0.1776964988853256,0.29370271176003515,-0.9950568279696457,-1.3777917216112658,0.181578504699636,0.4245372508390639,-0.9763424220429154,2.156653641537415,1.0051353181960172,0.19603929570686496,1.4080271091341527,1.4287411169450337,3.1959840813465767,1.2238517041910946,3.4615554732308533,3.2649490221507276,0.638981231404978,1.2847680305886577,-2.615853600589728,-2.255856180697014,4.715440578644493,-3.640609954304839,2.787260994894596,3.195318484927998,4.11752385047785,3.145976893713506,2.1702591762068186,1.2389008226412264,4.553162453001021,-1.49034738798966,7.6342657897460455,-0.9240161003106699,-0.056798719742591125,1.1400361555513945,2.3306928565792417,3.350781067322108,3.052418020202605,1.6428413427375643,1.144453242004225,0.8595057008981846,6.767550032865178,-2.182482772897996,-1.3820982637495172,2.4310686953293303,6.246639801591173,2.76774587923384,-0.49194174358926485,0.07655766396727104,4.171164072681117,-0.9673914967006222,5.9953031063809865,1.9919110587912807,2.7958986501225254,-1.6623428621923981,3.5385583011439996,3.29029105380838,3.275369077295884,0.21189996127784283,-1.2118396404177294,0.7401678523722527,2.885260334904642,2.6926081973381533,1.8842787117159634,5.481170714656271,1.2439636837358439,2.741283406068076,1.7313388381018895,4.389776418325598,-1.3450850818419444,4.883439278037877,6.382002954533235,4.7977424806478055,-0.4561976427179974,-1.8372926576162028,2.5676239791209894,1.7172899229878325,4.041431649859981
0.26637742362712646,0.29680208117756923,-2.376894690745311,0.6006164958725464,-0.5412361028557549,-0.5674755227072453,-0.9884878742028552,0.008546747858447057,-0.5802835282686745,-0.7238354025847235,-1.2871446144389056,-0.8719060938362477,-2.659309579552979,-0.5844789941707356,0.6718159552238758,0.5501078782976414,0.8064380534314021,1.216622012382895,-1.4603110454276742,-0.9391910518502466,2.125293967287641,-1.1977764443947014,-0.6667812674985476,0.6379092656288636,0.8749772621556506,1.0990478977598312,0.23927788321856253,0.15535872462724662,0.22016525078548288,-1.0518989834069503,-7.348993804813228,-6.2879845351552035,-7.179025405390933,-5.065252397956875,-7.425555742541933,-6.887884833538488,-5.895749204948031,-7.053207546026794,-4.934280077887068,-7.440914899348225,-6.736369530141642,-9.253877896826447,-4.937449320563544,-5.432078484555287,-6.463884948699581,-7.817100776092065,-5.971375839231584,-3.1404356725183407,-6.25034738839536,-4.9114964228952545,-6.667884799199514,-4.801881196175493,-9.64806948801087,-5.028617750226769,-7.0209090757478165,-7.3907448676305405,-7.767519705250242,-1.6987980274796515,-6.365599367256438,-5.323634277972161,-6.360525282731689,-10.89412671318938,-9.214423786116644,-3.425772167133411,-6.290284768786583,-5.091178954170156,-6.642343028015275,-5.3448475170190894,-9.870832587320962,-7.337122332978241,-6.094010724095135,-7.8774540084721085,-3.166284069665468,-2.935605384312163,-4.566576699644359,-4.826310484459999,-6.245107656342717,-6.900939549613235,-7.6953650185409375,-5.954527778802617,-7.994169706736625,-6.005928860123947,-5.883523628799773,-6.0134878474162266,-3.572388747969454,-7.245646848202969,-4.9033883614278455,-11.06782340934,-5.541350680965861,-5.598860166693377,-8.345114603163774,-4.052846507631061,-3.50404082688642,-3.9114635570569805,-4.272296357752374,-6.963366553222742,-10.23430782935712,-2.342220943934945,-3.8327762228554714,-4.016228648931926
0.5414406503948918,-0.8353846474149369,0.2620034381315449,1.4024903053458107,-0.1104199278095006,-0.29776190469405867,-0.719849050375938,0.9814112051061396,0.04717517550022038,1.2107292664161344,-0.36690313816490255,0.4587741659409755,1.0991361095961034,0.6910288182873184,-1.4820279890977086,-1.5669496485571184,-1.783160263089807,1.0831251072382577,-0.43685008642241946,1.2344673413832818,-1.2809470176513278,1.1744955740455956,1.4993935530811342,1.3157251652269526,-0.40058278894967997,0.220800693517529,0.18444048758536363,1.4077076819002785,0.3511358282659652,-0.9880905984707701,2.971238289083625,0.46185795088971116,-0.27836147135899125,1.828616879070039,0.14354295347899332,0.1445716213351031,5.145106518720983,3.456022966582546,2.501719200157761,2.1005861516415343,4.536789528566803,0.19662495082446907,3.9559109327063737,3.7375636144309587,-0.5326121748772872,0.49383159733042753,-1.7936067344917173,0.7238725484364554,0.12127309179593779,1.1742322150740256,4.096693978469401,2.4852539402041014,2.4803484049160525,-0.8193440205261668,-1.6639439708570314,-1.3943979041637136,-2.047519385947471,1.075022373370099,2.1190255299127125,0.452501359811839,0.6224550130304979,-3.2339073445344964,-0.9967045986233881,6.319173979368629,2.0361266975849306,2.9882049838776026,0.6287078690326326,1.164764624392711,-1.5184645735363125,0.3069379147629393,1.0040573179929748,1.2961108285704028,1.7384499764626602,-0.9079535544356401,-1.069095889296917,1.1916740219122468,1.2661321783721269,2.6255018044341414,0.7181634479742974,0.5807514282726617,1.8619566976714033,1.0723499050493266,-1.9422187233764563,-0.11769315171336482,-0.36827741021901894,2.5887834634835785,2.9224899006535865,1.0840242780917522,-0.12271545947381834,2.085891919371166,-2.1959462472446116,0.3179811674764974,-1.124274599912674,7.290387566711523,-0.19107578330065222,1.9140636689066999,-0.46101703796942906,-0.928739524441007,5.36309773732912,1.9714403586691767
0.710917018939134,0.5649528238156707,-1.4432108589088646,0.846094563850827,0.29518769566816355,-0.8454892446481196,-0.922261942640576,0.8337445380525544,1.871780597765325,2.918457882603819,-1.4743351093932053,0.40922698955599424,-0.5910334469025229,-1.0824546628274072,0.2782587558865715,0.6006101070093336,-0.7387690866308065,-1.186007968728665,0.3297981715573811,1.7402224516756304,0.85284132072865,-0.05253697496446241,0.7789700983646205,-0.9914889178079158,2.587451779439032,0.5534788233682406,1.7717902227860602,0.7981744011876505,-0.4998120008248676,-0.7462129868237473,1.7068381961686403,3.4540870883242785,4.0522852130973845,5.730872132319951,4.753955363816516,0.7398244582695045,2.338429669300785,-2.0089314975560164,3.7837745714612994,-1.7334820788265135,1.070797920019975,2.065877580924887,1.1796182180976662,4.162842488909001,0.6278808124051753,-4.532317451283372,4.202445128958532,5.571767397764304,1.4496181686853071,-0.19499627498619587,1.3474579933778925,6.664852973973524,2.5307087576233918,4.656371661445208,1.701775327445079,5.974324722320119,1.320550095710935,-3.3186001156969938,5.988530438586469,-1.9930552626356264,-2.7595777780893354,0.011249775517708727,4.177008345393165,3.17959710164698,-0.46827204055949245,-0.07893339323075771,0.3837988401885134,2.3712835207159033,1.9863288838269741,0.24310749156602462,-1.7810287956819906,2.210660404766712,0.3761375969980517,2.731494669358258,5.193891892528686,3.9650445508045307,-0.4096478057567515,3.3468681498962156,0.875876620752464,3.457576218091753,4.421568233696948,4.020883896880033,-1.126027861478387,4.311529633965646,0.7256519990371232,8.105059411128423,-0.9240434177113096,2.2982072363979746,0.9959986902217439,4.259010316951866,4.25824054613558,4.1548125578658475,5.068942692492971,4.580302625934604,-1.2741908394905692,3.0343897741424883,-1.8771889210298485,3.488644176947234,1.7686943099300068,3.158373919528989
0.5820760674451313,-1.0625259580503883,0.8136497535763686,0.8878775767815866,-0.26330862434167496,0.25225219301679114,1.6188565091223217,0.9935564490286752,1.0419583101875256,0.08476932250825729,0.4913161532627951,1.9098538241387697,-0.9758995976211755,0.3297630262513227,-0.6914638111679475,0.7995974700184664,0.5864961138106665,-0.7771264330805568,0.5257424934774617,-1.1380210153313899,0.12532631902231553,-1.2415389313069478,-0.7712886671517467,0.2905637508489196,-0.1670260757410516,0.7925437783939329,-1.118257226307458,-0.5885830629049186,-0.6118552738149818,-0.03743348025858271,0.7916017956649184,1.2406519387711195,2.016290283501958,-1.4829253839243113,3.1215625961886753,0.6390790530015249,-0.1576833687475975,1.155375618804544,1.3387740706489417,1.4145076195002149,3.50713081275629,2.1886454587467172,1.417891948429307,2.2068317258281542,0.21026038929627944,3.0014259033853454,1.2574341621364293,-0.9618469773714113,2.2580934240509145,2.806970835753555,1.6740518454076962,-0.5498525922161626,-3.4789402052537746,2.7594049237265996,0.15046160942190723,1.9581104500635507,0.5359545483163211,1.7961399274914884,1.9269117487928196,0.33116647231828444,0.404686599757945,2.4323143210591938,1.156969153003343,0.5730064640466204,1.405522527612645,-2.1829895593549584,-0.4100383220014229,1.540503820511636,5.133779022249692,0.018776819109826204,1.8939715587559671,1.4254970661770376,0.14892731434912038,0.15989874956011568,0.45278476067607104,2.32511169467962,1.5477407301262358,1.7525844035955365,3.1599300368208536,2.670363431827125,-0.016351137220344814,-0.6387312499436345,1.9348360906376791,3.389314846634934,1.450285064396691,6.950281414205568,2.4090303205659835,3.216599922549448,2.455163991302949,2.2433324857637995,1.7258558797936994,1.735104834863546,-0.8030341461949515,0.31335348416309505,3.152448095038671,0.909002494892125,2.454684948929946,1.4104773330368527,2.167438995845454,3.332501965965178
-0.48943463204755033,-0.29849347867358045,-0.15734442160465437,-1.2428443409470444,-0.06594303751099662,-0.29297698608638223,0.7362305742059995,0.6659773808380473,0.49072023551764576,-1.2294329864644444,-0.2972863145989917,2.3994969225170406,0.47769160209235706,-0.048206644580672364,-0.42980033532579937,0.5500435540348186,-0.423754441324226,-1.7148375258294117,-1.0874738442579455,-1.189937930309064,1.202711618982121,-0.42310281714153175,-0.23746078830323805,-0.05926169883508718,2.008903825451732,-0.8754508368207647,-1.4762477775223424,-0.9643395310484709,-0.12948723100275322,0.7937410748160584,-2.456691936706808,-2.272783464441551,-1.2413117602248822,-0.8969605377268373,-0.5602994653684062,2.5225810127720636,-5.958379384619593,-1.6295845095457167,-1.3096547327215935,-3.6087043190900854,-4.519568358167803,-2.0912177685173545,-6.77016278663011,3.5562255056921175,-0.7506320326420503,-0.21020211470750227,0.24270675123652907,-0.016846581108456604,-2.4256040936171788,0.5489052083278584,-0.8855479422015489,-1.5125517761592857,1.1630469808371109,3.9327940462642905,-4.733816826780931,-1.0552746357517084,-1.5940670461329134,-5.428170508212467,-0.7528540159412486,-6.5669724011871375,0.09911162109671545,3.6881752659849334,-5.381239696997696,0.07872428677151166,-5.109954150175609,-4.7138489229960765,1.9924949870088122,3.7902756391783745,2.347313476939011,-5.396699333157105,-4.941787575613385,-1.594082975126717,-0.021836871746613265,-0.031116586344279107,3.291598316443959,-0.3996449070266972,-3.7115739889590813,-0.7464886823784027,-2.755469113780061,3.6936695313240837,0.10966852268663127,-2.9801940625949177,-1.123209958205299,1.9787088295001514,1.8339392731442519,-1.2185242989271505,-1.9574477192239677,-1.9236216050122277,3.3057868768569505,-2.8699664609516033,2.0653241046090485,-1.040209892145949,2.8686913102101457,-1.5836299471131305,0.8152530220806116,-3.3193826128945227,-0.681645429359744,-1.4388843865971253,-6.141693440628344,2.010763339692606
-1.512371581237525,1.2791330415704787,0.24738591813015254,-0.7109512417994182,0.20074568852121027,1.160764568765856,-1.0805825004389982,-0.4496771165667999,-1.807207434931082,-2.2485968725119023,-0.47341232233070674,-0.40518067180276535,1.2533530113034939,0.596437686394543,-0.3500042358908397,0.9092608177000416,2.382297278409026,-0.6639296081623985,-1.7637349965745335,0.5834808045918393,-0.16960617362642477,-0.5995129288027383,2.292382084937096,-0.2536496500835508,0.20913664201070364,1.2734710507134057,-1.8061414839417265,-2.450919822615281,-1.1096295001317569,-1.4304523602792847,-4.833530483261373,-0.8006067367084603,-3.498197741453684,-7.294178125518145,-1.815867630057716,-3.8529241855290612,-2.0236440069602204,-7.109336815600065,-4.322599493657031,-0.5390918839881749,-1.6021907537623796,-4.935869049572923,-7.421491793053511,-4.35235825712972,-3.5681394403914903,-1.5882967783457795,-4.589395007183009,-2.4136227276138817,-2.6743046722032675,-5.205541501492892,0.11954984878975095,-2.997303823907279,-3.1271703136907973,-4.858856348616043,0.4284577645814399,-2.3312213908881976,-0.6679374517031971,0.5281707860890376,-4.525849668479808,-1.3022956154512153,-4.411281682031337,-2.9174274334313215,1.3036121582340896,-2.8194808221292864,-4.941327180799595,-1.617689521028708,-4.944068458932339,-5.498646898524679,-0.9190711745466668,-3.3601026259035383,0.31189684728035993,-2.934589826089512,-0.5806030373598847,-4.028905219529337,-3.0806757103077222,-2.403744222768774,0.669274642159611,1.3121320225785933,-4.421449979062404,-2.0694699195198587,-1.08086288369616,-3.6119033847144024,-3.204545899507929,-5.5056775505235676,-2.9737390578360907,-7.2771167282823965,-4.466451490494413,-3.66229030790861,-6.430442872658897,-0.8422500361218797,-4.719579105914747,-1.9173855583511388,-1.9781155078872292,-5.571916216973524,-1.6084807864240769,-4.536615438125979,-1.7753919151505886,-0.9899883752783802,-7.417839100210996,-6.279842500310555
